ID_Transaccion,Categoria_Producto,Precio_Unitario,Cantidad,Descuento_Aplicado,Tiempo_En_Web_Minutos,Distancia_Envio_Km,Costo_Envio,Total_Compra
4649,Panaderia Artesanal,76642.0,4,0.05,32.1,14.6,24900.0,316282.0
4650,Galletas y Brownies,74299.0,10,0.15,27.8,4.0,9000.0,640902.0
4651,Panaderia Artesanal,76234.0,10,0.0,31.3,13.1,22650.0,785367.0
4652,Postres Individuales,26600.0,13,0.05,5.4,6.0,12000.0,339625.0
4653,Panaderia Artesanal,7799.0,13,0.05,19.4,10.4,18600.0,113844.0
4654,Tortas Personalizadas,25885.0,1,0.0,27.9,7.1,13650.0,39670.0
4655,Panaderia Artesanal,27297.0,8,0.05,39.2,5.6,11400.0,217582.0
4656,Postres Individuales,77749.0,4,0.0,32.6,9.4,17100.0,326915.0
4657,Galletas y Brownies,56939.0,7,0.05,12.5,8.3,15450.0,393083.0
4658,Bebidas,11536.0,3,0.1,44.3,3.9,8850.0,41779.0
4659,Panaderia Artesanal,15830.0,11,0.1,29.5,5.4,11100.0,170061.0
4660,Postres Individuales,17454.0,12,0.0,23.3,1.0,4500.0,213953.0
4661,Postres Individuales,55434.0,9,0.0,35.5,3.3,7950.0,506951.0
4662,Galletas y Brownies,63833.0,13,0.1,27.7,5.4,11100.0,759032.0
4663,Tortas Personalizadas,73772.0,5,0.0,32.4,14.6,24900.0,392419.0
4664,Panaderia Artesanal,80251.0,5,0.0,28.3,8.1,15150.0,416589.0
4665,Postres Individuales,21136.0,3,0.0,9.3,10.7,19050.0,85435.0
4666,Galletas y Brownies,29782.0,11,0.1,25.1,10.3,18450.0,313201.0
4667,Bebidas,24226.0,9,0.1,13.8,14.7,25050.0,221125.0
4668,Postres Individuales,33701.0,3,0.2,26.3,8.6,15900.0,96658.0
4669,Galletas y Brownies,78173.0,2,0.0,7.0,9.0,16500.0,172494.0
4670,Tortas Personalizadas,51009.0,11,0.0,11.6,4.9,10350.0,572092.0
4671,Tortas Personalizadas,64055.0,13,0.05,36.7,9.6,17400.0,808940.0
4672,Postres Individuales,44210.0,9,0.1,19.1,11.5,20250.0,375286.0
4673,Postres Individuales,7309.0,12,0.0,30.8,2.0,6000.0,94581.0
4674,Panaderia Artesanal,10136.0,12,0.0,23.2,7.5,14250.0,134438.0
4675,Galletas y Brownies,48034.0,9,0.0,16.3,6.6,12900.0,446211.0
4676,Postres Individuales,62503.0,10,0.1,23.0,2.1,6150.0,568731.0
4677,Panaderia Artesanal,22226.0,12,0.0,36.9,5.4,11100.0,278024.0
4678,Panaderia Artesanal,62753.0,13,0.2,13.7,8.3,15450.0,668404.0
4679,Postres Individuales,69853.0,4,0.05,19.8,9.9,17850.0,282483.0
4680,Tortas Personalizadas,37952.0,4,0.0,10.3,4.7,10050.0,160967.0
4681,Galletas y Brownies,64714.0,13,0.0,16.8,7.4,14100.0,856504.0
4682,Galletas y Brownies,37322.0,11,0.0,40.0,11.1,19650.0,429415.0
4683,Tortas Personalizadas,59268.0,10,0.05,35.7,6.6,12900.0,574359.0
4684,Postres Individuales,66120.0,13,0.1,17.8,14.1,24150.0,798478.0
4685,Galletas y Brownies,84354.0,13,0.0,7.3,0.9,4350.0,1101604.0
4686,Postres Individuales,32632.0,6,0.05,19.8,4.3,9450.0,195395.0
4687,Postres Individuales,37883.0,9,0.1,35.1,2.4,6600.0,313778.0
4688,Panaderia Artesanal,18250.0,8,0.0,3.4,8.3,15450.0,161624.0
4689,Tortas Personalizadas,21326.0,10,0.0,33.9,3.1,7650.0,221826.0
4690,Postres Individuales,60472.0,3,0.0,31.1,11.3,19950.0,202623.0
4691,Bebidas,78364.0,6,0.0,4.3,13.8,23700.0,494669.0
4692,Tortas Personalizadas,36568.0,13,0.0,29.2,3.5,8250.0,484978.0
4693,Galletas y Brownies,19388.0,7,0.0,14.5,13.6,23400.0,161550.0
4694,Panaderia Artesanal,27808.0,6,0.0,9.2,9.7,17550.0,185093.0
4695,Galletas y Brownies,41404.0,3,0.15,18.2,3.3,7950.0,113446.0
4696,Galletas y Brownies,28252.0,14,0.0,10.4,11.2,19800.0,412980.0
4697,Tortas Personalizadas,23686.0,14,0.0,37.4,1.8,5700.0,335351.0
4698,Galletas y Brownies,63879.0,14,0.1,33.8,10.5,18750.0,824186.0
4699,Postres Individuales,5628.0,13,0.0,44.2,13.0,22500.0,95281.0
4700,Galletas y Brownies,48138.0,13,0.0,24.7,14.3,24450.0,649508.0
4701,Panaderia Artesanal,68501.0,9,0.0,5.4,1.3,4950.0,622317.0
4702,Panaderia Artesanal,26298.0,4,0.15,17.5,1.4,5100.0,95583.0
4703,Bebidas,53263.0,2,0.0,38.0,14.0,24000.0,131030.0
4704,Panaderia Artesanal,58512.0,9,0.15,18.8,11.9,20850.0,467878.0
4705,Galletas y Brownies,57402.0,3,0.1,21.3,11.7,20550.0,178498.0
4706,Panaderia Artesanal,40668.0,6,0.05,19.4,11.3,19950.0,251638.0
4707,Tortas Personalizadas,32726.0,5,0.1,11.7,10.9,19350.0,167993.0
4708,Panaderia Artesanal,71874.0,14,0.0,4.7,9.4,17100.0,1023006.0
4709,Postres Individuales,65676.0,13,0.0,9.4,12.3,21450.0,873664.0
4710,Tortas Personalizadas,30700.0,2,0.0,17.3,1.0,4500.0,66021.0
4711,Bebidas,13242.0,1,0.0,12.2,11.2,19800.0,36781.0
4712,Postres Individuales,10745.0,9,0.2,26.4,9.0,16500.0,95333.0
4713,Galletas y Brownies,12542.0,3,0.05,28.2,13.7,23550.0,59148.0
4714,Galletas y Brownies,51630.0,7,0.0,26.3,14.1,24150.0,386411.0
4715,Galletas y Brownies,9133.0,9,0.1,5.2,4.0,9000.0,82501.0
4716,Postres Individuales,31954.0,9,0.2,30.5,11.9,20850.0,251959.0
4717,Postres Individuales,65256.0,12,0.2,18.2,14.4,24600.0,653970.0
4718,Postres Individuales,28548.0,10,0.1,39.7,4.4,9600.0,265739.0
4719,Tortas Personalizadas,66065.0,6,0.0,24.4,12.8,22200.0,418999.0
4720,Tortas Personalizadas,64637.0,8,0.0,5.2,9.0,16500.0,534172.0
4721,Galletas y Brownies,24666.0,9,0.0,1.9,6.2,12300.0,233726.0
4722,Panaderia Artesanal,63306.0,3,0.0,32.1,12.4,21600.0,210879.0
4723,Galletas y Brownies,64822.0,6,0.0,18.9,13.1,22650.0,411850.0
4724,Bebidas,36796.0,5,0.15,14.0,4.6,9900.0,165331.0
4725,Tortas Personalizadas,21834.0,7,0.15,21.0,12.0,21000.0,152460.0
4726,Postres Individuales,46702.0,7,0.05,4.6,1.2,4800.0,315123.0
4727,Tortas Personalizadas,78712.0,9,0.1,18.6,6.6,12900.0,650281.0
4728,Postres Individuales,56169.0,1,0.05,15.2,1.5,5250.0,57210.0
4729,Bebidas,18834.0,6,0.0,36.3,4.8,10200.0,121976.0
4730,Bebidas,59621.0,5,0.15,9.1,14.3,24450.0,277115.0
4731,Tortas Personalizadas,39176.0,4,0.0,34.4,11.2,19800.0,175784.0
4732,Postres Individuales,52322.0,10,0.1,23.3,11.5,20250.0,489612.0
4733,Bebidas,63725.0,12,0.0,5.1,2.5,6750.0,772723.0
4734,Galletas y Brownies,46196.0,11,0.15,43.7,8.9,16350.0,450443.0
4735,Galletas y Brownies,70119.0,14,0.05,33.4,6.1,12150.0,944505.0
4736,Postres Individuales,62772.0,1,0.05,12.8,11.1,19650.0,77936.0
4737,Tortas Personalizadas,54206.0,4,0.0,26.8,2.8,7200.0,222785.0
4738,Bebidas,17063.0,10,0.0,40.6,4.6,9900.0,180862.0
4739,Tortas Personalizadas,71876.0,11,0.05,42.0,13.5,23250.0,774515.0
4740,Galletas y Brownies,79872.0,7,0.0,33.3,3.0,7500.0,564279.0
4741,Bebidas,15957.0,4,0.15,33.2,9.7,17550.0,68657.0
4742,Tortas Personalizadas,44059.0,1,0.1,13.6,5.1,10650.0,50449.0
4743,Panaderia Artesanal,25711.0,10,0.0,44.6,1.7,5550.0,263761.0
4744,Postres Individuales,65362.0,1,0.0,12.1,3.7,8550.0,75718.0
4745,Postres Individuales,62730.0,1,0.1,5.4,13.1,22650.0,78185.0
4746,Panaderia Artesanal,16271.0,11,0.0,44.0,13.7,23550.0,204243.0
4747,Galletas y Brownies,75162.0,10,0.0,8.1,6.6,12900.0,764156.0
4748,Bebidas,19478.0,5,0.0,24.2,9.5,17250.0,112895.0
4749,Postres Individuales,68781.0,7,0.0,21.9,8.0,15000.0,499194.0
4750,Panaderia Artesanal,41558.0,9,0.0,38.4,4.6,9900.0,381500.0
4751,Panaderia Artesanal,31262.0,8,0.0,18.8,5.5,11250.0,261097.0
4752,Galletas y Brownies,17659.0,2,0.05,23.3,8.1,15150.0,47743.0
4753,Galletas y Brownies,18409.0,9,0.05,3.4,10.6,18900.0,176879.0
4754,Tortas Personalizadas,57951.0,4,0.05,10.5,5.6,11400.0,233051.0
4755,Postres Individuales,49034.0,12,0.0,37.7,10.6,18900.0,604598.0
4756,Tortas Personalizadas,14767.0,10,0.15,22.3,14.4,24600.0,149187.0
4757,Panaderia Artesanal,14016.0,11,0.1,11.5,0.9,4350.0,144545.0
4758,Bebidas,10785.0,5,0.0,17.5,2.9,7350.0,60001.0
4759,Bebidas,64501.0,12,0.05,13.9,13.8,23700.0,756701.0
4760,Galletas y Brownies,61951.0,11,0.0,25.7,1.5,5250.0,686062.0
4761,Bebidas,9674.0,5,0.0,3.7,11.6,20400.0,67877.0
4762,Bebidas,49822.0,4,0.2,11.3,9.5,17250.0,177872.0
4763,Bebidas,11774.0,13,0.0,16.9,1.2,4800.0,157982.0
4764,Panaderia Artesanal,77300.0,6,0.05,41.9,0.5,3750.0,443277.0
4765,Bebidas,77569.0,1,0.0,28.6,7.8,14700.0,93729.0
4766,Bebidas,60859.0,2,0.15,23.4,2.2,6300.0,109766.0
4767,Bebidas,79095.0,4,0.0,9.8,13.1,22650.0,336973.0
4768,Tortas Personalizadas,69916.0,4,0.0,25.8,7.5,14250.0,292928.0
4769,Panaderia Artesanal,71283.0,8,0.05,41.9,3.9,8850.0,549849.0
4770,Galletas y Brownies,50577.0,9,0.05,26.1,2.9,7350.0,442757.0
4771,Tortas Personalizadas,29485.0,12,0.05,8.7,12.6,21900.0,357773.0
4772,Postres Individuales,22424.0,4,0.05,44.9,10.9,19350.0,102646.0
4773,Panaderia Artesanal,31176.0,6,0.0,23.2,10.9,19350.0,206190.0
4774,Panaderia Artesanal,55280.0,4,0.0,15.4,1.7,5550.0,227716.0
4775,Postres Individuales,18813.0,4,0.05,23.4,9.6,17400.0,88781.0
4776,Postres Individuales,25691.0,12,0.05,13.0,13.1,22650.0,317162.0
4777,Postres Individuales,42445.0,11,0.0,2.8,11.6,20400.0,488435.0
4778,Galletas y Brownies,23644.0,12,0.1,40.2,2.2,6300.0,262683.0
4779,Bebidas,52091.0,9,0.15,20.2,14.3,24450.0,423968.0
4780,Panaderia Artesanal,78854.0,14,0.1,34.3,1.5,5250.0,1000733.0
4781,Bebidas,64847.0,4,0.0,43.7,8.6,15900.0,276907.0
4782,Bebidas,58314.0,13,0.0,29.0,14.2,24300.0,780742.0
4783,Postres Individuales,51618.0,6,0.0,31.6,12.4,21600.0,329688.0
4784,Galletas y Brownies,44036.0,14,0.0,42.5,10.4,18600.0,635995.0
4785,Tortas Personalizadas,19925.0,13,0.0,24.0,12.9,22350.0,280037.0
4786,Galletas y Brownies,76577.0,9,0.0,15.4,10.3,18450.0,705982.0
4787,Bebidas,24883.0,3,0.0,41.6,1.3,4950.0,80933.0
4788,Galletas y Brownies,12305.0,7,0.0,4.5,5.6,11400.0,96901.0
4789,Postres Individuales,65001.0,7,0.0,10.8,6.7,13050.0,469137.0
4790,Tortas Personalizadas,19049.0,1,0.0,16.3,8.4,15600.0,35552.0
4791,Postres Individuales,34752.0,11,0.0,35.5,3.8,8700.0,391017.0
4792,Tortas Personalizadas,7263.0,2,0.0,40.8,13.3,22950.0,38785.0
4793,Bebidas,15965.0,5,0.0,21.2,3.8,8700.0,89285.0
4794,Tortas Personalizadas,18856.0,8,0.15,13.9,10.0,18000.0,147525.0
4795,Tortas Personalizadas,9353.0,6,0.1,16.9,13.2,22800.0,71233.0
4796,Tortas Personalizadas,57533.0,14,0.0,30.1,11.1,19650.0,824874.0
4797,Galletas y Brownies,71961.0,14,0.15,8.4,2.5,6750.0,861011.0
4798,Galletas y Brownies,34865.0,13,0.0,25.3,14.3,24450.0,477202.0
4799,Bebidas,74966.0,13,0.05,27.1,1.8,5700.0,930019.0
4800,Tortas Personalizadas,22068.0,7,0.0,32.3,3.4,8100.0,161090.0
4801,Panaderia Artesanal,31031.0,3,0.1,27.8,2.5,6750.0,90606.0
4802,Bebidas,17059.0,6,0.0,5.7,10.2,18300.0,123071.0
4803,Tortas Personalizadas,54645.0,9,0.0,31.5,12.2,21300.0,513609.0
4804,Tortas Personalizadas,38590.0,3,0.0,2.4,4.0,9000.0,125161.0
4805,Galletas y Brownies,54063.0,14,0.15,18.5,14.7,25050.0,666268.0
4806,Bebidas,65934.0,13,0.0,19.6,2.5,6750.0,866458.0
4807,Tortas Personalizadas,48656.0,13,0.0,6.6,5.1,10650.0,643494.0
4808,Tortas Personalizadas,55210.0,13,0.0,1.9,7.6,14400.0,733797.0
4809,Bebidas,79820.0,6,0.1,4.6,12.2,21300.0,451674.0
4810,Panaderia Artesanal,28925.0,7,0.0,20.9,6.0,12000.0,215470.0
4811,Bebidas,33733.0,5,0.05,12.0,3.1,7650.0,165762.0
4812,Bebidas,62416.0,10,0.0,4.5,7.2,13800.0,638444.0
4813,Panaderia Artesanal,53904.0,13,0.05,12.7,7.4,14100.0,680916.0
4814,Bebidas,19283.0,8,0.0,24.5,0.7,4050.0,160828.0
4815,Tortas Personalizadas,35092.0,8,0.0,33.8,0.8,4200.0,287990.0
4816,Bebidas,42427.0,6,0.15,19.4,4.5,9750.0,227357.0
4817,Panaderia Artesanal,38551.0,7,0.05,28.2,11.2,19800.0,274386.0
4818,Postres Individuales,19262.0,3,0.2,27.5,5.8,11700.0,57210.0
4819,Bebidas,78954.0,13,0.1,40.5,3.6,8400.0,931473.0
4820,Galletas y Brownies,65986.0,7,0.0,9.3,2.1,6150.0,469878.0
4821,Tortas Personalizadas,43508.0,7,0.05,22.2,4.6,9900.0,299211.0
4822,Tortas Personalizadas,59405.0,4,0.1,29.0,7.5,14250.0,228549.0
4823,Galletas y Brownies,76783.0,10,0.0,24.1,1.9,5850.0,776723.0
4824,Galletas y Brownies,15894.0,14,0.0,21.1,0.7,4050.0,226395.0
4825,Bebidas,25030.0,13,0.0,43.8,2.3,6450.0,330318.0
4826,Galletas y Brownies,48416.0,4,0.0,42.5,11.2,19800.0,214258.0
4827,Postres Individuales,68921.0,14,0.0,28.1,7.3,13950.0,977489.0
4828,Panaderia Artesanal,7900.0,3,0.15,20.6,7.0,13500.0,32496.0
4829,Galletas y Brownies,83721.0,10,0.1,34.4,0.8,4200.0,757657.0
4830,Galletas y Brownies,41393.0,7,0.05,23.8,10.8,19200.0,297801.0
4831,Postres Individuales,33738.0,5,0.0,44.8,3.4,8100.0,176315.0
4832,Tortas Personalizadas,28418.0,3,0.0,31.3,1.8,5700.0,91894.0
4833,Tortas Personalizadas,18949.0,6,0.05,4.5,12.7,22050.0,129715.0
4834,Bebidas,68326.0,12,0.05,19.0,7.5,14250.0,793416.0
4835,Postres Individuales,81433.0,6,0.1,33.3,11.4,20100.0,461922.0
4836,Panaderia Artesanal,38092.0,6,0.15,38.1,12.4,21600.0,216994.0
4837,Panaderia Artesanal,81194.0,2,0.0,36.9,14.5,24750.0,187193.0
4838,Postres Individuales,70904.0,13,0.0,44.0,9.5,17250.0,938612.0
4839,Panaderia Artesanal,43484.0,11,0.0,22.8,1.5,5250.0,485861.0
4840,Tortas Personalizadas,58922.0,10,0.0,7.6,8.6,15900.0,607758.0
4841,Panaderia Artesanal,39799.0,12,0.0,29.9,7.9,14850.0,492574.0
4842,Panaderia Artesanal,49698.0,7,0.15,4.6,1.3,4950.0,301984.0
4843,Postres Individuales,9644.0,13,0.2,43.8,4.9,10350.0,112302.0
4844,Postres Individuales,60701.0,7,0.15,34.5,6.5,12750.0,372844.0
4845,Panaderia Artesanal,9226.0,10,0.15,44.2,2.8,7200.0,85368.0
4846,Galletas y Brownies,70367.0,12,0.2,17.9,0.6,3900.0,680538.0
4847,Postres Individuales,70996.0,4,0.15,2.2,11.5,20250.0,262077.0
4848,Bebidas,23966.0,11,0.05,24.2,12.8,22200.0,271726.0
4849,Bebidas,30893.0,6,0.0,6.8,3.8,8700.0,193169.0
4850,Tortas Personalizadas,43505.0,4,0.0,31.1,0.6,3900.0,179123.0
4851,Panaderia Artesanal,52733.0,4,0.0,23.1,13.4,23100.0,232639.0
4852,Galletas y Brownies,27988.0,6,0.0,34.3,2.4,6600.0,173984.0
4853,Tortas Personalizadas,52399.0,9,0.1,14.2,6.3,12450.0,435645.0
4854,Panaderia Artesanal,28823.0,12,0.0,37.6,5.8,11700.0,358371.0
4855,Postres Individuales,9439.0,13,0.0,29.8,2.9,7350.0,131804.0
4856,Bebidas,5202.0,7,0.0,44.5,9.2,16800.0,49471.0
4857,Galletas y Brownies,13092.0,2,0.0,9.3,13.8,23700.0,48320.0
4858,Bebidas,68380.0,14,0.0,3.7,7.9,14850.0,971645.0
4859,Postres Individuales,81915.0,6,0.0,38.5,14.6,24900.0,517729.0
4860,Panaderia Artesanal,39157.0,14,0.0,16.2,3.3,7950.0,554028.0
4861,Postres Individuales,46015.0,5,0.0,20.3,12.8,22200.0,253388.0
4862,Postres Individuales,16748.0,6,0.05,41.8,4.2,9300.0,106966.0
4863,Bebidas,49083.0,13,0.0,20.7,4.1,9150.0,647375.0
4864,Galletas y Brownies,16572.0,8,0.05,14.5,2.2,6300.0,132845.0
4865,Postres Individuales,53897.0,8,0.0,4.1,13.0,22500.0,453600.0
4866,Bebidas,79661.0,3,0.0,20.8,11.0,19500.0,256163.0
4867,Galletas y Brownies,20656.0,9,0.05,30.0,5.5,11250.0,187131.0
4868,Panaderia Artesanal,66165.0,6,0.0,13.2,5.6,11400.0,409794.0
4869,Panaderia Artesanal,6880.0,7,0.0,32.7,12.7,22050.0,71471.0
4870,Tortas Personalizadas,35040.0,9,0.15,22.3,13.9,23850.0,292954.0
4871,Bebidas,13860.0,14,0.05,38.8,9.2,16800.0,200911.0
4872,Galletas y Brownies,33198.0,13,0.0,8.5,6.4,12600.0,445172.0
4873,Postres Individuales,18883.0,7,0.15,34.4,1.3,4950.0,117389.0
4874,Panaderia Artesanal,34864.0,10,0.15,42.1,2.3,6450.0,300230.0
4875,Galletas y Brownies,38402.0,9,0.0,33.8,2.6,6900.0,351191.0
4876,Bebidas,29047.0,1,0.1,19.2,4.5,9750.0,34947.0
4877,Tortas Personalizadas,57530.0,13,0.1,11.5,4.2,9300.0,680507.0
4878,Panaderia Artesanal,78508.0,1,0.0,5.8,8.4,15600.0,93977.0
4879,Galletas y Brownies,37048.0,3,0.1,29.4,14.2,24300.0,125445.0
4880,Galletas y Brownies,20387.0,13,0.0,7.7,13.0,22500.0,290287.0
4881,Galletas y Brownies,26658.0,9,0.05,38.0,7.9,14850.0,241822.0
4882,Bebidas,73320.0,1,0.05,43.3,0.8,4200.0,72929.0
4883,Bebidas,50731.0,1,0.0,7.4,1.5,5250.0,57365.0
4884,Bebidas,41401.0,5,0.15,17.9,13.0,22500.0,197485.0
4885,Postres Individuales,16971.0,8,0.1,42.3,4.6,9900.0,133773.0
4886,Galletas y Brownies,40978.0,2,0.15,22.0,5.1,10650.0,80350.0
4887,Panaderia Artesanal,27279.0,4,0.0,24.8,2.5,6750.0,115380.0
4888,Bebidas,80453.0,6,0.0,34.0,3.7,8550.0,490927.0
4889,Bebidas,75726.0,1,0.1,10.7,4.1,9150.0,79928.0
4890,Galletas y Brownies,11712.0,4,0.0,44.1,6.5,12750.0,59504.0
4891,Bebidas,46332.0,4,0.0,35.5,9.5,17250.0,200673.0
4892,Postres Individuales,23005.0,9,0.1,8.5,5.6,11400.0,200494.0
4893,Postres Individuales,37862.0,9,0.0,6.3,7.0,13500.0,355439.0
4894,Bebidas,75148.0,6,0.0,42.2,3.1,7650.0,458868.0
4895,Galletas y Brownies,47201.0,8,0.0,31.3,1.3,4950.0,378207.0
4896,Galletas y Brownies,31737.0,12,0.0,3.2,5.5,11250.0,391131.0
4897,Galletas y Brownies,21631.0,10,0.0,7.7,1.4,5100.0,221297.0
4898,Tortas Personalizadas,69026.0,4,0.0,3.6,4.8,10200.0,284330.0
4899,Bebidas,54961.0,10,0.0,43.9,12.6,21900.0,570796.0
4900,Galletas y Brownies,42445.0,8,0.1,23.2,5.8,11700.0,315756.0
4901,Postres Individuales,22399.0,3,0.0,21.6,3.3,7950.0,75615.0
4902,Panaderia Artesanal,31740.0,2,0.05,43.1,13.6,23400.0,84959.0
4903,Panaderia Artesanal,81787.0,6,0.0,23.5,9.8,17700.0,509574.0
4904,Galletas y Brownies,46607.0,5,0.05,24.0,14.8,25200.0,247726.0
4905,Panaderia Artesanal,37056.0,8,0.2,44.3,4.9,10350.0,246515.0
4906,Panaderia Artesanal,46714.0,1,0.05,6.3,3.4,8100.0,55060.0
4907,Tortas Personalizadas,67319.0,11,0.05,44.4,4.8,10200.0,714085.0
4908,Postres Individuales,32209.0,12,0.0,8.7,12.3,21450.0,405008.0
4909,Postres Individuales,19296.0,10,0.0,22.1,2.7,7050.0,200855.0
4910,Tortas Personalizadas,51795.0,3,0.15,16.2,4.0,9000.0,139855.0
4911,Tortas Personalizadas,58216.0,7,0.1,43.1,10.7,19050.0,385447.0
4912,Panaderia Artesanal,62017.0,13,0.05,22.6,11.2,19800.0,786106.0
4913,Bebidas,75559.0,10,0.15,2.5,14.4,24600.0,667451.0
4914,Panaderia Artesanal,34694.0,14,0.0,11.1,14.7,25050.0,512362.0
4915,Tortas Personalizadas,11028.0,12,0.05,20.2,10.1,18150.0,144167.0
4916,Postres Individuales,81668.0,4,0.0,30.9,5.8,11700.0,340362.0
4917,Panaderia Artesanal,39801.0,10,0.05,25.9,7.1,13650.0,391143.0
4918,Bebidas,54861.0,5,0.0,38.5,6.9,13350.0,289269.0
4919,Panaderia Artesanal,58304.0,8,0.15,37.5,6.1,12150.0,406682.0
4920,Galletas y Brownies,48721.0,1,0.1,27.2,5.4,11100.0,52997.0
4921,Panaderia Artesanal,21421.0,1,0.0,26.4,2.9,7350.0,29516.0
4922,Tortas Personalizadas,65411.0,12,0.05,13.6,5.8,11700.0,755562.0
4923,Postres Individuales,69300.0,7,0.1,43.2,14.6,24900.0,462824.0
4924,Postres Individuales,49238.0,13,0.0,4.8,13.3,22950.0,663643.0
4925,Tortas Personalizadas,44085.0,12,0.0,18.8,9.5,17250.0,547795.0
4926,Galletas y Brownies,14115.0,9,0.0,30.2,3.3,7950.0,136045.0
4927,Tortas Personalizadas,11716.0,4,0.0,42.6,13.2,22800.0,71349.0
4928,Panaderia Artesanal,32165.0,8,0.05,23.3,5.0,10500.0,256569.0
4929,Tortas Personalizadas,29868.0,10,0.0,40.5,8.4,15600.0,314631.0
4930,Tortas Personalizadas,81293.0,7,0.0,6.1,13.7,23550.0,592481.0
4931,Galletas y Brownies,67690.0,14,0.05,24.6,5.4,11100.0,913062.0
4932,Panaderia Artesanal,57794.0,2,0.2,15.2,13.7,23550.0,118704.0
4933,Bebidas,46412.0,14,0.1,36.1,3.9,8850.0,593253.0
4934,Bebidas,18389.0,5,0.05,20.9,14.0,24000.0,113052.0
4935,Postres Individuales,83277.0,9,0.0,22.2,5.7,11550.0,760716.0
4936,Tortas Personalizadas,35003.0,13,0.0,4.3,5.9,11850.0,466381.0
4937,Postres Individuales,13554.0,13,0.0,20.6,8.5,15750.0,192872.0
4938,Galletas y Brownies,44504.0,9,0.1,5.0,5.5,11250.0,372955.0
4939,Bebidas,74920.0,3,0.0,14.5,7.0,13500.0,239145.0
4940,Tortas Personalizadas,75983.0,11,0.0,7.0,7.8,14700.0,850759.0
4941,Galletas y Brownies,5877.0,12,0.15,16.0,7.6,14400.0,74635.0
4942,Galletas y Brownies,75904.0,3,0.0,11.4,14.4,24600.0,250391.0
4943,Tortas Personalizadas,26719.0,2,0.15,13.9,4.6,9900.0,55510.0
4944,Galletas y Brownies,8118.0,7,0.15,8.0,4.6,9900.0,60245.0
4945,Tortas Personalizadas,72823.0,6,0.0,20.6,12.6,21900.0,460581.0
4946,Tortas Personalizadas,74109.0,5,0.15,23.1,6.2,12300.0,326370.0
4947,Panaderia Artesanal,52698.0,7,0.0,37.9,1.6,5400.0,375204.0
4948,Postres Individuales,50955.0,4,0.2,24.9,7.5,14250.0,178059.0
4949,Galletas y Brownies,70050.0,5,0.0,11.5,8.5,15750.0,368547.0
4950,Galletas y Brownies,67905.0,9,0.1,33.5,9.5,17250.0,568696.0
4951,Panaderia Artesanal,76208.0,11,0.1,14.4,3.9,8850.0,763832.0
4952,Panaderia Artesanal,49220.0,9,0.05,34.4,14.6,24900.0,446782.0
4953,Panaderia Artesanal,82412.0,4,0.05,18.3,11.2,19800.0,331957.0
4954,Bebidas,84692.0,6,0.15,23.8,10.9,19350.0,451746.0
4955,Bebidas,14324.0,2,0.15,23.4,13.2,22800.0,50236.0
4956,Bebidas,72964.0,3,0.05,43.1,0.9,4350.0,212419.0
4957,Tortas Personalizadas,44986.0,9,0.05,8.2,9.4,17100.0,401184.0
4958,Galletas y Brownies,36005.0,6,0.0,42.3,12.4,21600.0,239563.0
4959,Postres Individuales,54046.0,8,0.1,25.9,1.0,4500.0,393155.0
4960,Tortas Personalizadas,9477.0,11,0.05,44.7,11.5,20250.0,117947.0
4961,Galletas y Brownies,45517.0,5,0.1,26.4,14.9,25350.0,232508.0
4962,Galletas y Brownies,74671.0,2,0.05,30.1,9.1,16650.0,157872.0
4963,Panaderia Artesanal,22077.0,7,0.0,34.1,6.7,13050.0,167510.0
4964,Panaderia Artesanal,39111.0,6,0.0,37.2,7.1,13650.0,247985.0
4965,Tortas Personalizadas,80158.0,11,0.0,22.3,10.4,18600.0,903230.0
4966,Panaderia Artesanal,39285.0,2,0.05,31.0,8.8,16200.0,87834.0
4967,Galletas y Brownies,33669.0,6,0.0,28.2,11.9,20850.0,223770.0
4968,Panaderia Artesanal,40243.0,13,0.05,19.2,6.6,12900.0,508020.0
4969,Bebidas,46556.0,8,0.0,37.2,6.6,12900.0,386971.0
4970,Panaderia Artesanal,55559.0,13,0.0,9.9,11.3,19950.0,741415.0
4971,Galletas y Brownies,69055.0,1,0.0,8.8,9.9,17850.0,86512.0
4972,Tortas Personalizadas,41168.0,4,0.0,33.5,11.8,20700.0,185008.0
4973,Postres Individuales,70398.0,1,0.0,29.2,13.4,23100.0,93653.0
4974,Panaderia Artesanal,47698.0,2,0.1,15.3,4.3,9450.0,93906.0
4975,Galletas y Brownies,32078.0,1,0.0,29.1,5.1,10650.0,44340.0
4976,Postres Individuales,57636.0,6,0.0,35.0,8.1,15150.0,360060.0
4977,Postres Individuales,62418.0,11,0.15,10.9,14.0,24000.0,606986.0
4978,Bebidas,49644.0,6,0.0,26.8,12.6,21900.0,318257.0
4979,Postres Individuales,9529.0,1,0.1,37.4,7.3,13950.0,24065.0
4980,Galletas y Brownies,18591.0,4,0.2,19.4,8.8,16200.0,75428.0
4981,Galletas y Brownies,27824.0,14,0.05,26.4,10.8,19200.0,391580.0
4982,Panaderia Artesanal,27610.0,14,0.05,4.9,8.1,15150.0,377774.0
4983,Panaderia Artesanal,58874.0,14,0.0,37.6,1.9,5850.0,831309.0
4984,Panaderia Artesanal,6468.0,4,0.0,36.1,5.6,11400.0,35491.0
4985,Postres Individuales,65455.0,8,0.0,21.3,1.2,4800.0,527350.0
